Player,Injury,Start Date,Return Date,Days Missed,Injury Category,Refined Injury Category
Nemanja Nedovic,placed on IL,2014-03-20,2014-04-14,25,Unknown,Unknown
Nemanja Nedovic,calf injury,2014-04-19,2014-04-29,10,Calf,Soft Tissue Injury
Nemanja Nedovic,placed on IL,2014-11-01,2014-11-09,8,Unknown,Unknown
Nene / Nene Hilario / Maybyner Hilario,bruised right knee,2018-01-04,2018-01-18,14,Knee,Knee
Nene / Nene Hilario / Maybyner Hilario,sore lower back,2018-03-30,2018-04-03,4,Back,Back
Nene / Nene Hilario / Maybyner Hilario,sore left Achilles,2017-10-25,2017-10-28,3,Ankle,Ankle
Nene / Nene Hilario / Maybyner Hilario,body soreness,2016-02-29,2016-03-02,2,Unknown,Unknown
Nene / Nene Hilario / Maybyner Hilario,strained left calf,2015-11-28,2016-01-06,39,Calf,Soft Tissue Injury
Nene / Nene Hilario / Maybyner Hilario,left knee injury,2014-02-25,2014-04-09,43,Knee,Knee
Nene / Nene Hilario / Maybyner Hilario,knee injury,2014-04-12,2014-04-14,2,Knee,Knee
Nene / Nene Hilario / Maybyner Hilario,foot injury,2015-01-28,2015-01-31,3,Foot,Unknown
Nene / Nene Hilario / Maybyner Hilario,placed on IL for rest,2015-04-04,2015-04-10,6,Unknown,Unknown
Nene / Nene Hilario / Maybyner Hilario,shoulder injury,2015-04-14,2015-04-18,4,Shoulder,Shoulder
Nene / Nene Hilario / Maybyner Hilario,strained left calf,2016-02-05,2016-02-09,4,Calf,Soft Tissue Injury
Nene / Nene Hilario / Maybyner Hilario,adductor injury,2019-10-24,2020-02-06,105,Unknown,Unknown
Nerlens Noel,sprained left ankle,2021-01-06,2021-01-08,2,Ankle,Ankle
Nerlens Noel,sore right ankle,2020-08-10,2020-08-12,2,Ankle,Ankle
Nerlens Noel,surgery to repair fractured left cheekbone,2020-01-25,2020-01-27,2,Unknown,Bone Fracture
Nerlens Noel,sprained left ankle,2020-01-06,2020-01-17,11,Ankle,Ankle
Nerlens Noel,placed on IL recovering form surgery on thumb,2017-12-10,2018-02-28,80,Unknown,General Ailments
Nerlens Noel,sore right knee,2021-11-27,2021-11-30,3,Knee,Knee
Nerlens Noel,placed on IL for rest,2018-03-10,2018-03-11,1,Unknown,Unknown
Nerlens Noel,placed on IL  surgery on left knee,2016-10-26,2016-12-11,46,Knee,Knee
Nerlens Noel,sore left knee,2017-03-10,2017-03-15,5,Knee,Knee
Nerlens Noel,concussion,2019-01-10,2019-01-17,7,Head,Head
Nerlens Noel,sore right knee,2021-12-02,2021-12-04,2,Knee,Knee
Nerlens Noel,sore left knee,2021-10-20,2021-11-03,14,Knee,Knee
Nerlens Noel,sore left knee,2022-01-17,2022-01-23,6,Knee,Knee
Nerlens Noel,sore left knee,2022-01-26,2022-01-28,2,Knee,Knee
Nerlens Noel,sore left knee,2022-02-08,2022-02-25,17,Knee,Knee
Nerlens Noel,sprained left ankle,2021-05-03,2021-05-05,2,Ankle,Ankle
Nerlens Noel,sprained right knee,2021-11-10,2021-11-20,10,Knee,Knee
Nerlens Noel,sore left knee,2021-02-06,2021-02-09,3,Knee,Knee
Nick Collison,sprained left ankle,2015-03-24,2015-04-10,17,Ankle,Ankle
Nick Johnson,placed on IL,2015-02-20,2015-02-25,5,Unknown,Unknown
Nick Johnson,strained lower back,2014-10-28,2014-11-01,4,Back,Back
Nick Johnson,placed on IL,2014-11-22,2014-11-24,2,Unknown,Unknown
Nick Johnson,placed on IL,2015-01-12,2015-02-10,29,Unknown,Unknown
Nick Johnson,placed on IL,2015-03-06,2015-03-11,5,Unknown,Unknown
Nick Richards,sore right foot,2022-02-27,2022-03-02,3,Foot,Unknown
Nick Richards,sprained left ankle,2021-01-25,2021-01-27,2,Ankle,Ankle
Nick Young,gastroenteritis,2015-12-23,2015-12-25,2,Unknown,Unknown
Nick Young,illness,2016-03-27,2016-03-30,3,Unknown,General Ailments
Nick Young,placed on IL  surgery on right thumb to repair torn ligament,2014-10-28,2014-11-18,21,Unknown,General Ailments
Nick Young,placed on IL,2016-04-03,2016-04-05,2,Unknown,Unknown
Nickeil Alexander-Walker,fractured right wrist,2020-03-08,2020-07-30,144,Wrist,Wrist
Nickeil Alexander-Walker,high left ankle sprain,2021-04-06,2021-05-09,33,Ankle,Ankle
Nicolas Batum,left hand injury,2019-12-11,2019-12-18,7,Hand/Finger,Hand/Finger
Nicolas Batum,right knee injury,2014-11-11,2014-11-21,10,Knee,Knee
Nicolas Batum,sprained left ankle,2023-01-05,2023-01-08,3,Ankle,Ankle
Nicolas Batum,sore lower back,2022-01-30,2022-01-31,1,Back,Back
Nicolas Batum,left knee injury,2014-12-19,2014-12-20,1,Knee,Knee
Nicolas Batum,hyperextended/strained right knee,2017-01-07,2017-01-10,3,Knee,Knee
Nicolas Batum,wrist injury,2014-12-23,2014-12-26,3,Wrist,Wrist
Nicolas Batum,illness,2015-12-17,2015-12-19,2,Unknown,General Ailments
Nicolas Batum,sprained right ankle,2021-12-27,2022-01-06,10,Ankle,Ankle
Nicolas Batum,sprained right ankle,2021-12-11,2021-12-18,7,Ankle,Ankle
Nicolas Batum,sore left elbow,2017-12-11,2017-12-13,2,Elbow,Elbow
Nicolas Batum,tendinitis in left Achilles,2018-03-22,2018-03-26,4,Ankle,Ankle
Nicolas Batum,sore left ankle,2016-04-13,2016-04-17,4,Ankle,Ankle
Nicolas Batum,illness,2019-03-23,2019-03-29,6,Unknown,General Ailments
Nicolas Batum,concussion,2021-02-15,2021-02-19,4,Head,Head
Nicolas Batum,illness,2020-02-08,2020-02-12,4,Unknown,General Ailments
Nicolas Batum,strained left knee,2016-04-05,2016-04-08,3,Knee,Knee
Nicolas Batum,fractured finger,2019-10-25,2019-11-16,22,Hand/Finger,Hand/Finger
Nicolas Batum,torn ligament in left elbow,2017-10-17,2017-11-15,29,Elbow,Elbow
Nicolas Batum,sprained left ankle,2016-04-23,2016-04-27,4,Ankle,Ankle
Nicolas Brussino,placed on IL,2017-10-27,2017-10-29,2,Unknown,Unknown
Nicolas Brussino,placed on IL,2017-11-15,2017-12-04,19,Unknown,Unknown
Nicolas Brussino,placed on IL,2017-10-22,2017-10-23,1,Unknown,Unknown
Nicolas Brussino,placed on IL,2017-10-18,2017-10-20,2,Unknown,Unknown
Nicolas Brussino,placed on IL,2017-01-09,2017-01-15,6,Unknown,Unknown
Nicolas Claxton / Nic Claxton,illness,2021-10-27,2021-12-02,36,Unknown,General Ailments
Nicolas Claxton / Nic Claxton,hamstring injury,2023-02-09,2023-02-11,2,Hamstring,Soft Tissue Injury
Nicolas Claxton / Nic Claxton,right hamstring injury,2022-12-09,2022-12-12,3,Hamstring,Soft Tissue Injury
Nicolas Claxton / Nic Claxton,left hamstring injury,2019-12-11,2020-01-06,26,Hamstring,Soft Tissue Injury
Nicolas Claxton / Nic Claxton,placed on IL,2019-10-23,2019-11-04,12,Unknown,Unknown
Nicolas Claxton / Nic Claxton,left hamstring injury,2022-01-12,2022-01-25,13,Hamstring,Soft Tissue Injury
Nicolas Claxton / Nic Claxton,left shoulder injury,2020-01-23,2020-01-25,2,Shoulder,Shoulder
Nicolas Claxton / Nic Claxton,sore left wrist,2021-12-18,2021-12-24,6,Wrist,Wrist
Nicolas Claxton / Nic Claxton,various injuries,2023-03-08,2023-03-10,2,Unknown,Unknown
Nicolas Claxton / Nic Claxton,sore left shoulder,2020-02-05,2020-02-08,3,Shoulder,Shoulder
Nicolas Laprovittola,placed on IL,2016-12-22,2016-12-23,1,Unknown,Unknown
Nicolas Laprovittola,placed on IL,2016-11-29,2016-11-30,1,Unknown,Unknown
Nicolas Laprovittola,oral surgery,2016-11-21,2016-11-23,2,Unknown,General Ailments
Nicolas Laprovittola,placed on IL,2016-11-11,2016-11-18,7,Unknown,Unknown
Nigel Hayes,placed on IL,2018-03-06,2018-03-09,3,Unknown,Unknown
Nigel Hayes,placed on IL,2018-01-23,2018-01-28,5,Unknown,Unknown
Nigel Williams-Goss,sprained left ankle,2020-08-04,2020-08-13,9,Ankle,Ankle
Nigel Williams-Goss,placed on IL,2020-01-27,2020-01-30,3,Unknown,Unknown
Nigel Williams-Goss,placed on IL,2020-01-10,2020-01-25,15,Unknown,Unknown
Nigel Williams-Goss,placed on IL,2020-01-02,2020-01-08,6,Unknown,Unknown
Nigel Williams-Goss,placed on IL,2019-12-28,2019-12-30,2,Unknown,Unknown
Nigel Williams-Goss,placed on IL,2019-12-17,2019-12-26,9,Unknown,Unknown
Nigel Williams-Goss,placed on IL,2019-12-07,2019-12-09,2,Unknown,Unknown
Nigel Williams-Goss,placed on IL,2019-11-20,2019-12-01,11,Unknown,Unknown
Nik Stauskas,upper respiratory infection,2016-03-04,2016-03-09,5,Unknown,General Ailments
Nik Stauskas,sprained right ankle,2017-11-11,2017-11-30,19,Ankle,Ankle
Nik Stauskas,sprained right ankle,2022-04-01,2022-04-16,15,Ankle,Ankle
Nik Stauskas,sore left knee,2019-02-05,2019-02-08,3,Knee,Knee
Nikola Jokic,right calf injury,2023-03-30,2023-04-04,5,Calf,Soft Tissue Injury
Nikola Jokic,strained left hip flexor,2017-02-01,2017-02-03,2,Hip,Unknown
Nikola Jokic,illness,2017-03-06,2017-03-10,4,Unknown,General Ailments
Nikola Jokic,sprained left ankle,2017-12-02,2017-12-13,11,Ankle,Ankle
Nikola Jokic,sprained right wrist,2021-11-19,2021-11-29,10,Wrist,Wrist
Nikola Jokic,toe injury,2022-02-02,2022-02-03,1,Foot,Unknown
Nikola Jokic,illness,2022-03-04,2022-03-06,2,Unknown,General Ailments
Nikola Jokic,sore right wrist,2022-04-10,2022-04-15,5,Wrist,Wrist
Nikola Jokic,left hamstring injury,2023-01-20,2023-01-24,4,Hamstring,Soft Tissue Injury
Nikola Jokic,left hamstring injury,2023-01-25,2023-01-28,3,Hamstring,Soft Tissue Injury
Nikola Jokic,left hamstring injury,2023-02-05,2023-02-06,1,Hamstring,Soft Tissue Injury
Nikola Jokic,right calf injury,2023-04-06,2023-04-08,2,Calf,Soft Tissue Injury
Nikola Jokic,sore left wrist,2016-12-02,2016-12-07,5,Wrist,Wrist
Nikola Mirotic,surgery to remove appendix,2016-02-06,2016-03-05,28,Unknown,General Ailments
Nikola Mirotic,sprained right ankle,2018-11-10,2018-11-14,4,Ankle,Ankle
Nikola Mirotic,strained right calf,2019-01-24,2019-02-21,28,Calf,Soft Tissue Injury
Nikola Mirotic,fractured left thumb,2019-03-20,2019-04-14,25,Unknown,Bone Fracture
Nikola Mirotic,fractured bones in face,2017-10-19,2017-12-08,50,Unknown,Bone Fracture
Nikola Mirotic,right ankle injury,2018-12-12,2019-01-09,28,Ankle,Ankle
Nikola Mirotic,strained left knee/quadriceps,2015-04-23,2015-04-25,2,Knee,Knee
Nikola Mirotic,placed on IL,2017-03-12,2017-03-13,1,Unknown,Unknown
Nikola Mirotic,flu / strep throat,2017-01-10,2017-01-17,7,Unknown,General Ailments
Nikola Pekovic,placed on IL for rest,2016-01-19,2016-01-20,1,Unknown,Unknown
Nikola Pekovic,placed on IL,2016-01-12,2016-01-13,1,Unknown,Unknown
Nikola Pekovic,placed on IL  surgery on right Achilles,2015-10-28,2016-01-06,70,Ankle,Ankle
Nikola Pekovic,right ankle injury,2014-12-21,2015-01-21,31,Ankle,Ankle
Nikola Pekovic,bursitis in right ankle,2014-01-29,2014-03-01,31,Ankle,Ankle
Nikola Vucevic,fractured left hand,2017-12-26,2018-02-22,58,Hand/Finger,Hand/Finger
Nikola Vucevic,strained right hamstring,2022-03-07,2022-03-09,2,Hamstring,Soft Tissue Injury
Nikola Vucevic,hip injury,2021-05-03,2021-05-06,3,Hip,Unknown
Nikola Vucevic,bone bruise in right knee,2015-11-06,2015-11-11,5,Knee,Knee
Nikola Vucevic,back spasms,2014-12-06,2014-12-13,7,Back,Back
Nikola Vucevic,bruised lower back,2016-12-10,2016-12-16,6,Back,Back
Nikola Vucevic,strained right groin,2016-03-08,2016-03-31,23,Groin,Groin
Noah Vonleh,right ankle injury,2020-02-28,2020-03-05,6,Ankle,Ankle
Noah Vonleh,placed on IL,2017-12-30,2017-12-30,0,Unknown,Unknown
Noah Vonleh,strained right shoulder,2017-10-18,2017-11-01,14,Shoulder,Shoulder
Noah Vonleh,sprained left ankle,2016-02-04,2016-02-19,15,Ankle,Ankle
Noah Vonleh,placed on IL,2015-03-20,2015-03-22,2,Unknown,Unknown
Noah Vonleh,placed on IL,2015-01-21,2015-01-24,3,Unknown,Unknown
Noah Vonleh,placed on IL,2014-12-29,2014-12-31,2,Unknown,Unknown
Noah Vonleh,placed on IL,2014-12-12,2014-12-26,14,Unknown,Unknown
Noah Vonleh,placed on IL  surgery to repait hernia / back injury,2014-10-29,2014-11-04,6,Back,Back
Noah Vonleh,placed on IL,2014-11-07,2014-11-14,7,Unknown,Unknown
Norman Powell,left shoulder subluxation,2019-12-20,2020-01-12,23,Shoulder,Shoulder
Norman Powell,sprained left ankle,2018-03-15,2018-03-18,3,Ankle,Ankle
Norman Powell,patella tendinopathy in left knee,2021-10-24,2021-10-29,5,Knee,Knee
Norman Powell,placed on IL,2015-12-26,2016-01-04,9,Unknown,Unknown
Norman Powell,left shoulder subluxation,2023-03-03,2023-03-29,26,Shoulder,Shoulder
Norman Powell,strained left groin,2022-11-30,2022-12-21,21,Groin,Groin
Norman Powell,fractured left foot,2022-02-12,2022-04-06,53,Foot,Bone Fracture
Norman Powell,bruised right quadriceps,2021-11-28,2021-12-02,4,Unknown,Unknown
Norman Powell,right hip pointer,2017-11-14,2017-11-22,8,Hip,Unknown
Norman Powell,bruised right quadriceps,2021-01-29,2021-02-02,4,Unknown,Unknown
Norman Powell,fractured left hand,2020-02-02,2020-02-27,25,Hand/Finger,Hand/Finger
Norris Cole (Gene),placed on IL,2015-02-20,2015-02-21,1,Unknown,Unknown
Norris Cole (Gene),placed on IL,2017-04-19,2017-04-21,2,Unknown,Unknown
Norris Cole (Gene),illness,2014-12-03,2014-12-05,2,Unknown,General Ailments
Norris Cole (Gene),finger injury,2014-11-22,2014-11-25,3,Hand/Finger,Hand/Finger
Norris Cole (Gene),sprained left ankle,2015-10-27,2015-11-06,10,Ankle,Ankle
Norvel Pelle,illness,2020-02-24,2020-02-27,3,Unknown,General Ailments
Norvel Pelle,illness,2022-01-12,2022-01-15,3,Unknown,General Ailments
O.J. Mayo,sore left hamstring,2016-01-28,2016-02-09,12,Hamstring,Soft Tissue Injury
O.J. Mayo,strained right hamstring,2015-11-04,2015-11-19,15,Hamstring,Soft Tissue Injury
Obi Toppin,strained right calf,2020-12-26,2021-01-13,18,Calf,Soft Tissue Injury
Obi Toppin,strained left hamstring,2022-03-04,2022-03-13,9,Hamstring,Soft Tissue Injury
Ognjen Kuzmic / Ognen Kuzmic,placed on IL,2014-02-24,2014-03-18,22,Unknown,Unknown
Ognjen Kuzmic / Ognen Kuzmic,placed on IL,2014-03-28,2014-04-14,17,Unknown,Unknown
Ognjen Kuzmic / Ognen Kuzmic,placed on IL,2015-01-09,2015-01-31,22,Unknown,Unknown
Ognjen Kuzmic / Ognen Kuzmic,placed on IL,2014-02-04,2014-02-06,2,Unknown,Unknown
Ogugua Anunoby / O.G. Anunoby,sprained right wrist,2018-11-17,2018-11-23,6,Wrist,Wrist
Ogugua Anunoby / O.G. Anunoby,concussion,2019-03-28,2019-04-05,8,Head,Head
Ogugua Anunoby / O.G. Anunoby,appendectomy,2019-04-13,2019-06-02,50,Unknown,General Ailments
Ogugua Anunoby / O.G. Anunoby,sprained left wrist,2023-01-28,2023-02-22,25,Wrist,Wrist
Ogugua Anunoby / O.G. Anunoby,right eye injury,2019-11-13,2019-11-16,3,Head,Head
Ogugua Anunoby / O.G. Anunoby,right knee injury,2021-04-16,2021-04-20,4,Knee,Knee
Ogugua Anunoby / O.G. Anunoby,sprained right ankle,2018-03-02,2018-03-15,13,Ankle,Ankle
Ogugua Anunoby / O.G. Anunoby,strained left calf,2021-01-27,2021-02-16,20,Calf,Soft Tissue Injury
Ogugua Anunoby / O.G. Anunoby,sore right knee,2020-08-12,2020-08-17,5,Knee,Knee
Ogugua Anunoby / O.G. Anunoby,fractured right finger,2022-02-25,2022-03-24,27,Hand/Finger,Hand/Finger
Ogugua Anunoby / O.G. Anunoby,bruised right quadriceps,2022-04-03,2022-04-10,7,Unknown,Unknown
Ogugua Anunoby / O.G. Anunoby,sore left hip,2022-12-14,2022-12-19,5,Hip,Unknown
Ogugua Anunoby / O.G. Anunoby,sore right ankle,2023-01-22,2023-01-24,2,Ankle,Ankle
Ogugua Anunoby / O.G. Anunoby,sore right ankle,2023-04-08,2023-04-12,4,Ankle,Ankle
Ogugua Anunoby / O.G. Anunoby,left hip pointer,2021-11-18,2021-12-18,30,Hip,Unknown
Okaro White,sprained/strained left shoulder,2017-10-18,2017-10-21,3,Shoulder,Shoulder
Okaro White,fractured left foot,2017-11-17,2018-02-08,83,Foot,Bone Fracture
Okaro White,placed on IL,2017-10-30,2017-10-30,0,Unknown,Unknown
Olivier Sarr,placed on IL,2022-01-05,2022-01-06,1,Unknown,Unknown
Omari Spellman,bruised right hip,2018-11-21,2018-11-23,2,Hip,Unknown
Omari Spellman,illness,2019-12-28,2019-12-30,2,Unknown,General Ailments
Omari Spellman,placed on IL,2018-12-29,2019-01-06,8,Unknown,Unknown
Omari Spellman,right hip injury,2018-12-08,2018-12-26,18,Hip,Unknown
Omer Asik,sore lower back,2014-11-17,2014-11-21,4,Back,Back
Omer Asik,placed on IL,2018-03-09,2018-03-13,4,Unknown,Unknown
Omer Asik,placed on IL,2018-02-14,2018-02-22,8,Unknown,Unknown
Omer Asik,illness,2017-10-17,2017-11-22,36,Unknown,General Ailments
Omer Asik,illness,2017-02-25,2017-03-11,14,Unknown,General Ailments
Omer Asik,placed on IL,2018-03-15,2018-03-21,6,Unknown,Unknown
Omer Asik,placed on IL,2014-11-22,2014-11-25,3,Unknown,Unknown
Omer Asik,placed on IL,2017-01-09,2017-01-12,3,Unknown,Unknown
Omer Asik,bruised right thigh,2014-01-20,2014-02-07,18,Unknown,Unknown
Omer Yurtseven,stomach illness,2022-04-08,2022-04-10,2,Unknown,General Ailments
Omri Casspi,sprained left ankle,2017-10-20,2017-10-23,3,Ankle,Ankle
Omri Casspi,sore right knee,2019-01-26,2019-02-07,12,Knee,Knee
Omri Casspi,illness,2018-12-23,2018-12-26,3,Unknown,General Ailments
Omri Casspi,sore right knee,2018-11-07,2018-11-16,9,Knee,Knee
Omri Casspi,sprained right ankle,2018-03-17,2018-04-07,21,Ankle,Ankle
Omri Casspi,sore lower back,2018-01-12,2018-01-15,3,Back,Back
Omri Casspi,bruised rib / strained back,2018-01-03,2018-01-06,3,Back,Back
Omri Casspi,sprained right ankle,2017-12-29,2017-12-30,1,Ankle,Ankle
Omri Casspi,strained right calf,2017-01-18,2017-02-23,36,Calf,Soft Tissue Injury
Omri Casspi,illness,2016-10-31,2016-11-05,5,Unknown,General Ailments
Omri Casspi,sore/strained right hamstring,2016-04-02,2016-04-07,5,Hamstring,Soft Tissue Injury
Omri Casspi,illness,2015-12-03,2015-12-05,2,Unknown,General Ailments
Omri Casspi,left knee injury,2015-01-01,2015-01-16,15,Knee,Knee
Omri Casspi,bone bruise in left knee,2014-12-13,2014-12-22,9,Knee,Knee
Omri Casspi,illness,2016-12-16,2016-12-18,2,Unknown,General Ailments
Onyeka Okongwu,right adductor injury,2021-03-14,2021-03-18,4,Unknown,Unknown
Onyeka Okongwu,right shoulder injury,2021-10-21,2021-12-17,57,Shoulder,Shoulder
Onyeka Okongwu,concussion,2022-03-02,2022-03-06,4,Head,Head
Onyeka Okongwu,left hamstring injury,2023-01-23,2023-01-25,2,Hamstring,Soft Tissue Injury
Onyeka Okongwu,left foot injury,2020-12-23,2021-01-15,23,Foot,Unknown
Onyeka Okongwu,left Achilles injury,2021-02-01,2021-02-06,5,Ankle,Ankle
Orlando Johnson,placed on IL,2014-01-22,2014-01-24,2,Unknown,Unknown
Orlando Johnson,placed on IL,2014-02-07,2014-02-18,11,Unknown,Unknown
Orlando Robinson,fractured right thumb,2023-02-01,2023-02-08,7,Unknown,Bone Fracture
Oshae Brissett,sore right knee,2020-08-01,2020-08-07,6,Knee,Knee
Otto Porter Jr.,sore back,2017-04-08,2017-04-12,4,Back,Back
Otto Porter Jr.,stomach virus,2017-11-01,2017-11-03,2,Unknown,Unknown
Otto Porter Jr.,bruised right thigh,2017-12-19,2017-12-22,3,Unknown,Unknown
Otto Porter Jr.,strained right hip,2018-01-06,2018-01-10,4,Hip,Unknown
Otto Porter Jr.,left big toe injury,2018-11-04,2018-11-06,2,Foot,Unknown
Otto Porter Jr.,bruised right knee / right quadriceps injury,2018-12-12,2019-01-02,21,Knee,Knee
Otto Porter Jr.,tightness in lower right leg,2018-04-11,2018-04-14,3,Unknown,Unknown
Otto Porter Jr.,lower back spasms,2021-02-03,2021-03-11,36,Back,Back
Otto Porter Jr.,lower back injury,2022-04-03,2022-04-06,3,Back,Back
Otto Porter Jr.,lower back injury,2022-03-28,2022-03-29,1,Back,Back
Otto Porter Jr.,illness,2022-03-08,2022-03-14,6,Unknown,General Ailments
Otto Porter Jr.,lower leg injury,2019-02-25,2019-02-27,2,Unknown,Unknown
Otto Porter Jr.,left hamstring injury,2022-10-19,2022-11-02,14,Hamstring,Soft Tissue Injury
Otto Porter Jr.,sprained left foot,2019-11-09,2020-03-02,114,Foot,Unknown
Otto Porter Jr.,back injury,2021-01-10,2021-01-15,5,Back,Back
Otto Porter Jr.,left foot injury,2022-02-10,2022-02-12,2,Foot,Unknown
Otto Porter Jr.,tightness in lower back,2022-02-03,2022-02-07,4,Back,Back
Otto Porter Jr.,left foot injury,2022-01-30,2022-02-01,2,Foot,Unknown
Otto Porter Jr.,left foot injury,2022-01-05,2022-01-06,1,Foot,Unknown
Otto Porter Jr.,left foot injury,2021-12-18,2021-12-19,1,Foot,Unknown
Otto Porter Jr.,left foot injury,2021-12-04,2021-12-05,1,Foot,Unknown
Otto Porter Jr.,strained lower back,2021-01-18,2021-01-22,4,Back,Back
Otto Porter Jr.,left foot injury,2021-11-08,2021-11-10,2,Foot,Unknown
Otto Porter Jr.,left foot injury,2022-04-10,2022-04-15,5,Foot,Unknown
P.J. Dozier,strained right hamstring,2021-01-26,2021-02-27,32,Hamstring,Soft Tissue Injury
P.J. Dozier,torn ACL in left knee,2021-11-24,2022-02-10,78,Knee,Knee
P.J. Dozier,placed on IL,2017-10-19,2018-02-08,112,Unknown,Unknown
P.J. Hairston,sprained right ankle,2014-11-21,2014-11-26,5,Ankle,Ankle
P.J. Hairston,placed on IL,2015-12-19,2015-12-28,9,Unknown,Unknown
P.J. Hairston,strained left groin,2016-03-14,2016-04-03,20,Groin,Groin
P.J. Hairston,placed on IL,2015-03-01,2015-03-13,12,Unknown,Unknown
P.J. Hairston,placed on IL,2015-03-16,2015-03-20,4,Unknown,Unknown
P.J. Hairston,placed on IL,2016-04-27,2016-04-29,2,Unknown,Unknown
P.J. Hairston,placed on IL,2015-11-25,2015-12-02,7,Unknown,Unknown
P.J. Hairston,placed on IL,2015-12-16,2015-12-17,1,Unknown,Unknown
P.J. Hairston,bruised right quadricep,2015-11-15,2015-11-23,8,Unknown,Unknown
P.J. Tucker,right calf injury,2023-04-07,2023-04-15,8,Calf,Soft Tissue Injury
P.J. Tucker,sore left ankle,2023-03-18,2023-03-23,5,Ankle,Ankle
P.J. Tucker,left knee injury,2022-04-03,2022-04-04,1,Knee,Knee
P.J. Tucker,left knee injury,2022-03-03,2022-03-05,2,Knee,Knee
P.J. Tucker,sore left ankle,2021-04-25,2021-04-27,2,Ankle,Ankle
P.J. Tucker,placed on IL,2014-11-17,2014-11-19,2,Unknown,Unknown
P.J. Tucker,sore left knee,2017-04-02,2017-04-04,2,Knee,Knee
P.J. Tucker,strained left calf,2021-03-26,2021-04-14,19,Calf,Soft Tissue Injury
P.J. Tucker,strained right calf,2022-04-07,2022-04-13,6,Calf,Soft Tissue Injury
P.J. Washington,left elbow injury,2021-11-05,2021-11-24,19,Elbow,Elbow
P.J. Washington,sprained right knee,2021-10-25,2021-10-29,4,Knee,Knee
P.J. Washington,sprained right foot,2023-02-25,2023-03-05,8,Foot,Unknown
P.J. Washington,sprained right ankle,2021-04-13,2021-04-18,5,Ankle,Ankle
P.J. Washington,fractured finger,2019-12-17,2019-12-27,10,Hand/Finger,Hand/Finger
P.J. Washington,sprained right ankle,2020-02-03,2020-02-04,1,Ankle,Ankle
Paolo Banchero,sprained left ankle,2022-11-11,2022-11-25,14,Ankle,Ankle
