Player,Injury,Start Date,Return Date,Days Missed,Injury Category
Ronnie Price,Unknown,2017-02-04,2017-02-06,2,Other/Unspecified
Ronnie Price,Unknown,2017-02-01,2017-02-03,2,Other/Unspecified
Ronnie Price,Toe Injury,2016-01-08,2016-02-19,42,Foot/Toe
Ronnie Price,Toe Injury,2015-12-30,2016-01-02,3,Foot/Toe
Ronnie Price,Unknown,2017-02-08,2017-02-10,2,Other/Unspecified
Ronny Turiaf,Bone Bruise In Right Knee,2014-03-03,2014-04-02,30,Knee
Ronny Turiaf,Sore Right Hip,2014-10-29,2014-11-12,14,Hip/Groin
Roy Devyn Marble / Roy Marble (Devyn),Unknown,2014-12-13,2014-12-21,8,Other/Unspecified
Roy Devyn Marble / Roy Marble (Devyn),Unknown,2014-12-23,2015-01-02,10,Other/Unspecified
Roy Devyn Marble / Roy Marble (Devyn),Unknown,2015-01-29,2015-02-27,29,Other/Unspecified
Roy Devyn Marble / Roy Marble (Devyn),Unknown,2015-10-28,2015-11-06,9,Other/Unspecified
Roy Devyn Marble / Roy Marble (Devyn),Unknown,2015-12-01,2015-12-28,27,Other/Unspecified
Roy Devyn Marble / Roy Marble (Devyn),Unknown,2016-01-22,2016-02-03,12,Other/Unspecified
Roy Devyn Marble / Roy Marble (Devyn),Sprained Rotator Cuff In Right Shoulder,2014-11-14,2014-12-06,22,Shoulder
Roy Devyn Marble / Roy Marble (Devyn),Unknown,2016-02-05,2016-02-07,2,Other/Unspecified
Roy Hibbert,Ankle Injury,2016-02-08,2016-02-10,2,Ankle
Roy Hibbert,Sore Right Knee,2016-10-29,2016-11-11,13,Knee
Roy Hibbert,Unknown,2017-02-04,2017-02-11,7,Other/Unspecified
Roy Hibbert,Unknown,2017-02-24,2017-02-26,2,Other/Unspecified
Roy Hibbert,Unknown,2017-03-26,2017-03-28,2,Other/Unspecified
Roy Hibbert,Elbow Injury,2015-03-12,2015-03-14,2,Arm/Elbow
Roy Hibbert,Unknown,2014-04-09,2014-04-11,2,Other/Unspecified
Roy Hibbert,Elbow Injury,2015-03-04,2015-03-06,2,Arm/Elbow
Royce O'Neale,Sore Left Knee,2023-03-08,2023-03-10,2,Knee
Royce O'Neale,Right Calf Injury,2020-08-06,2020-08-08,2,Calf/Shin
Royce O'Neale,"Ankle, Foot Injuries",2021-11-27,2021-12-02,5,Ankle
Royce O'Neale,Right Thumb Injury,2022-04-06,2022-04-07,1,Wrist/Hand/Finger
Ruben Nembhard / R.J. Nembhard Jr.,Unknown,2021-10-25,2021-11-10,16,Other/Unspecified
Ruben Nembhard / R.J. Nembhard Jr.,Unknown,2021-11-15,2021-11-17,2,Other/Unspecified
Ruben Nembhard / R.J. Nembhard Jr.,Unknown,2021-11-27,2021-12-18,21,Other/Unspecified
Ruben Nembhard / R.J. Nembhard Jr.,Illness,2022-03-26,2022-03-27,1,General Illness
Ruben Nembhard / R.J. Nembhard Jr.,Unknown,2021-11-12,2021-11-13,1,Other/Unspecified
Rudy Gay,Illness,2020-01-17,2020-01-22,5,General Illness
Rudy Gay,Left Hip Flexor Injury,2021-02-03,2021-02-05,2,Hip/Groin
Rudy Gay,Sore Lower Back,2021-04-24,2021-04-26,2,Back/Spine
Rudy Gay,Right Heel Injury,2021-10-19,2021-11-18,30,Foot/Toe
Rudy Gay,Right Heel Injury,2022-01-07,2022-01-08,1,Foot/Toe
Rudy Gay,Achilles Injury,2014-01-24,2014-01-29,5,Ankle
Rudy Gay,Illness,2014-02-07,2014-02-09,2,General Illness
Rudy Gay,Illness,2019-03-10,2019-03-15,5,General Illness
Rudy Gay,Sprained Left Wrist,2019-01-12,2019-01-14,2,Wrist/Hand/Finger
Rudy Gay,Right Achilles Injury,2014-11-25,2014-11-28,3,Ankle
Rudy Gay,Sore/Strained Left Knee,2015-01-16,2015-01-17,1,Knee
Rudy Gay,Concussion,2015-04-03,2015-04-07,4,Head
Rudy Gay,Shoulder Injury,2015-11-21,2015-11-23,2,Shoulder
Rudy Gay,Right Heel Injury,2022-01-19,2022-01-20,1,Foot/Toe
Rudy Gay,Bursitis In Right Heel,2017-12-30,2018-02-23,55,Foot/Toe
Rudy Gay,Sore Right Knee,2022-02-07,2022-02-27,20,Knee
Rudy Gay,Sore Right Ankle/Heel,2017-12-03,2017-12-04,1,Ankle
Rudy Gay,Strained Right Hip Flexor,2016-12-28,2017-01-03,6,Hip/Groin
Rudy Gay,Unknown For Right Hip Flexor Injury,2016-12-14,2016-12-26,12,Hip/Groin
Rudy Gay,Sore Ribs,2016-11-05,2016-11-06,1,Abdomen/Core
Rudy Gay,Sprained Left Hand,2022-11-15,2022-12-07,22,Wrist/Hand/Finger
Rudy Gay,Illness,2023-02-15,2023-02-23,8,General Illness
Rudy Gay,Sprained Left Wrist,2019-01-07,2019-01-10,3,Wrist/Hand/Finger
Rudy Gobert,Illness,2023-02-26,2023-02-28,2,General Illness
Rudy Gobert,Sprained Left Knee,2017-12-20,2018-01-19,30,Knee
Rudy Gobert,Sprained Left Ankle,2015-11-12,2015-11-13,1,Ankle
Rudy Gobert,Right Groin Injury,2023-01-18,2023-01-23,5,Hip/Groin
Rudy Gobert,Sprained Left Ankle,2022-12-18,2022-12-21,3,Ankle
Rudy Gobert,Unknown,2014-01-07,2014-01-13,6,Other/Unspecified
Rudy Gobert,Sore Lower Back,2020-08-12,2020-08-17,5,Back/Spine
Rudy Gobert,Bruised Right Knee,2021-04-17,2021-04-19,2,Knee
Rudy Gobert,Sore Left Ankle,2019-04-10,2019-04-14,4,Ankle
Rudy Gobert,Bruised Tibia In Right Leg,2017-11-13,2017-12-04,21,Calf/Shin
Rudy Gobert,Hyperextended Left Knee,2017-04-18,2017-04-23,5,Knee
Rudy Gobert,Sprained Mcl In Left Knee,2015-12-16,2016-01-09,24,Knee
Rudy Gobert,Sprained Left Ankle,2019-11-25,2019-11-27,2,Ankle
Rudy Gobert,Strained Left Calf,2022-01-24,2022-02-14,21,Calf/Shin
Rui Hachimura,Groin Injury,2019-12-18,2020-02-02,46,Hip/Groin
Rui Hachimura,Sore Left Knee,2021-04-18,2021-04-26,8,Knee
Rui Hachimura,Right Shoulder Injury,2021-04-03,2021-04-07,4,Shoulder
Rui Hachimura,Eye Injury,2020-12-21,2020-12-30,9,Face/Nose
Rui Hachimura,Illness,2021-05-05,2021-05-07,2,General Illness
Rui Hachimura,Sprained Right Ankle,2022-02-16,2022-02-17,1,Ankle
Rui Hachimura,Sore Right Ankle,2022-11-20,2022-12-22,32,Ankle
Russ Smith,Unknown,2014-11-12,2014-11-28,16,Other/Unspecified
Russ Smith,Unknown,2014-11-29,2014-12-02,3,Other/Unspecified
Russ Smith,Unknown,2014-12-06,2014-12-20,14,Other/Unspecified
Russ Smith,Unknown,2015-01-14,2015-01-16,2,Other/Unspecified
Russ Smith,Unknown,2015-01-19,2015-03-12,52,Other/Unspecified
Russ Smith,Unknown,2015-03-20,2015-03-21,1,Other/Unspecified
Russ Smith,Sprained Left Thumb,2014-10-28,2014-11-03,6,Wrist/Hand/Finger
Russ Smith,Unknown,2015-04-19,2015-04-25,6,Other/Unspecified
Russ Smith,Unknown,2015-05-05,2015-05-13,8,Other/Unspecified
Russ Smith,Unknown,2015-03-25,2015-04-10,16,Other/Unspecified
Russell Westbrook,Left Quadriceps Injury,2021-01-11,2021-01-24,13,Thigh
Russell Westbrook,Unknown,2020-01-14,2020-01-15,1,Other/Unspecified
Russell Westbrook,Unknown,2020-01-08,2020-01-09,1,Other/Unspecified
Russell Westbrook,Unknown,2019-12-29,2019-12-31,2,Other/Unspecified
Russell Westbrook,Unknown,2019-12-14,2019-12-16,2,Other/Unspecified
Russell Westbrook,Sprained Left Ankle,2018-02-08,2018-02-13,5,Ankle
Russell Westbrook,Sprained Left Thumb,2020-02-04,2020-02-06,2,Wrist/Hand/Finger
Russell Westbrook,Unknown,2020-02-07,2020-02-09,2,Other/Unspecified
Russell Westbrook,Bruised Right Quadriceps,2020-08-06,2020-08-11,5,Thigh
Russell Westbrook,Strained Right Quadriceps,2020-08-12,2020-08-28,16,Thigh
Russell Westbrook,Hamstring Injury,2022-10-26,2022-10-28,2,Thigh
Russell Westbrook,Unknown,2020-01-27,2020-01-29,2,Other/Unspecified
Russell Westbrook,Unknown For Rest,2014-04-14,2014-04-16,2,Other/Unspecified
Ryan Anderson,Sprained Left Ankle,2018-04-05,2018-04-21,16,Ankle
Ryan Anderson,Unknown For Rest,2018-03-25,2018-03-27,2,Other/Unspecified
Ryan Anderson,Illness,2017-11-22,2017-11-25,3,General Illness
Ryan Anderson,Sprained Right Ankle,2017-03-26,2017-04-07,12,Ankle
Ryan Anderson,Illness,2015-12-11,2015-12-14,3,General Illness
Ryan Arcidiacono,Sore Lower Back,2023-02-25,2023-03-12,15,Back/Spine
Ryan Arcidiacono,Unknown,2017-10-28,2018-01-20,84,Other/Unspecified
Ryan Arcidiacono,Unknown,2018-02-22,2018-03-21,27,Other/Unspecified
Ryan Arcidiacono,Sprained Left Ankle,2022-11-30,2022-12-16,16,Ankle
Ryan Broekhoff,Sprained Right Ankle,2019-10-23,2019-10-25,2,Ankle
Ryan Broekhoff,Unknown,2019-11-06,2019-11-09,3,Other/Unspecified
Ryan Broekhoff,Unknown,2019-11-11,2019-11-20,9,Other/Unspecified
Ryan Broekhoff,Unknown,2019-11-24,2019-12-08,14,Other/Unspecified
Ryan Broekhoff,Unknown,2019-12-14,2019-12-16,2,Other/Unspecified
Ryan Broekhoff,Unknown,2019-10-29,2019-11-03,5,Other/Unspecified
Ryan Broekhoff,Fractured Fibula In Left Leg,2019-12-31,2020-01-27,27,Face/Nose
Ryan Kelly,Unknown,2017-04-09,2017-04-12,3,Other/Unspecified
Ryan Kelly,Unknown,2017-03-13,2017-03-16,3,Other/Unspecified
Ryan Kelly,Unknown,2017-02-24,2017-02-27,3,Other/Unspecified
Ryan Kelly,Unknown,2015-12-19,2015-12-23,4,Other/Unspecified
Ryan Kelly,Neck Injury,2015-12-25,2015-12-27,2,Neck
Ryan Kelly,Sprained Left Wrist,2016-03-22,2016-03-27,5,Wrist/Hand/Finger
Ryan Kelly,Unknown,2016-01-08,2016-01-12,4,Other/Unspecified
Saben Lee,Unknown,2021-11-17,2021-11-19,2,Other/Unspecified
Saben Lee,Unknown,2021-12-08,2021-12-10,2,Other/Unspecified
Saddiq Bey,Sprained Right Ankle,2022-11-19,2022-11-27,8,Ankle
Salah Mejri,Stomach Ailment / Knee Injury,2017-03-29,2017-03-31,2,Knee
Salah Mejri,Unknown,2015-12-26,2016-01-06,11,Other/Unspecified
Salah Mejri,Unknown,2015-12-09,2015-12-23,14,Other/Unspecified
Salah Mejri,Unknown,2015-11-22,2015-12-07,15,Other/Unspecified
Salah Mejri,Unknown,2015-11-05,2015-11-10,5,Other/Unspecified
Salah Mejri,Unknown,2016-03-03,2016-03-06,3,Other/Unspecified
Salah Mejri,Unknown,2016-01-08,2016-01-13,5,Other/Unspecified
Salah Mejri,Unknown,2019-01-21,2019-01-22,1,Other/Unspecified
Salah Mejri,Unknown,2019-01-07,2019-01-09,2,Other/Unspecified
Salah Mejri,Sore Left Knee,2018-12-05,2018-12-08,3,Knee
Salah Mejri,Illness  / Right Knee Injury,2016-02-01,2016-02-05,4,Knee
Salah Mejri,Illness,2019-03-23,2019-03-26,3,General Illness
Salah Mejri,Unknown,2019-02-10,2019-02-13,3,Other/Unspecified
Salah Mejri,Unknown,2016-01-17,2016-01-20,3,Other/Unspecified
Salah Mejri,Strained Right Hamstring,2018-03-11,2018-04-01,21,Thigh
Sam Dekker,Sore Back,2015-11-16,2016-02-04,80,Back/Spine
Sam Dekker,Sore Back,2015-11-13,2015-11-14,1,Back/Spine
Sam Dekker,Fractured Left Hand,2017-04-05,2017-05-01,26,Face/Nose
Sam Dekker,Sprained Left Ankle,2018-11-07,2018-11-28,21,Ankle
Sam Dekker,Sprained Left Ankle,2018-11-30,2018-12-10,10,Ankle
Sam Dekker,Unknown,2016-02-19,2016-03-05,15,Other/Unspecified
Sam Hauser,Right Shoulder Injury,2022-05-06,2022-06-01,26,Shoulder
Sam Hauser,Unknown,2021-11-26,2021-12-13,17,Other/Unspecified
Sam Hauser,Unknown,2021-10-22,2021-11-20,29,Other/Unspecified
Sam Merrill,Sprained Right Ankle,2021-06-09,2021-06-13,4,Ankle
Sam Merrill,Sprained Left Ankle,2021-11-19,2022-01-01,43,Ankle
Sam Merrill,Sprained Right Ankle,2021-07-14,2021-07-20,6,Ankle
Sam Merrill,Sprained Left Ankle,2021-01-03,2021-01-08,5,Ankle
Sandro Mamukelashvili,Concussion,2022-11-02,2022-11-07,5,Head
Sandro Mamukelashvili,Illness,2021-12-22,2022-01-01,10,General Illness
Sandro Mamukelashvili,Unknown,2021-11-05,2021-11-24,19,Other/Unspecified
Santi Aldama,Sore Right Foot,2022-02-07,2022-02-12,5,Foot/Toe
Santi Aldama,Unknown,2022-04-09,2022-04-10,1,Other/Unspecified
Santi Aldama,Illness,2022-11-25,2022-11-27,2,General Illness
Santi Aldama,Right Calf Injury / Sore Right Ankle,2021-12-17,2021-12-31,14,Calf/Shin
Santi Aldama,Sore Left Elbow,2023-04-07,2023-04-16,9,Arm/Elbow
Sasha Kaun,Unknown,2016-04-05,2016-04-06,1,Other/Unspecified
Sasha Kaun,Unknown,2015-12-28,2015-12-29,1,Other/Unspecified
Sasha Kaun,Unknown,2016-01-02,2016-01-12,10,Other/Unspecified
Sasha Kaun,Unknown,2015-12-23,2015-12-26,3,Other/Unspecified
Sasha Kaun,Unknown,2016-03-31,2016-04-03,3,Other/Unspecified
Sasha Kaun,Unknown,2016-01-18,2016-02-03,16,Other/Unspecified
Scottie Barnes,Sore Right Knee,2022-01-11,2022-01-14,3,Knee
Scottie Barnes,Right Knee Tendinitis,2021-12-31,2022-01-02,2,Knee
Scottie Barnes,Sprained Left Ankle,2022-04-18,2022-04-23,5,Ankle
Scottie Barnes,Sprained Right Ankle,2022-10-24,2022-10-26,2,Ankle
Scottie Barnes,Left Knee Injury,2022-11-23,2022-11-28,5,Knee
Scottie Barnes,Sore Left Wrist,2023-03-24,2023-03-26,2,Wrist/Hand/Finger
Scottie Barnes,Sprained Right Thumb,2021-11-01,2021-11-04,3,Wrist/Hand/Finger
Scottie Lewis,Unknown,2021-10-20,2021-12-05,46,Other/Unspecified
Scotty Hopson,Unknown,2022-01-05,2022-01-06,1,Other/Unspecified
Sean Kilpatrick,Strained Left Hamstring,2017-03-16,2017-03-28,12,Thigh
Sean Kilpatrick,Illness,2017-10-24,2017-10-27,3,General Illness
Sean McDermott,Unknown,2021-04-26,2021-04-30,4,Other/Unspecified
Sean McDermott,Unknown,2021-03-17,2021-03-26,9,Other/Unspecified
Sean McDermott,Unknown,2021-02-22,2021-03-15,21,Other/Unspecified
Sean McDermott,Left Shoulder Injury,2021-01-29,2021-02-14,16,Shoulder
Sekou Doumbouya,Unknown,2019-10-23,2019-11-23,31,Other/Unspecified
Sekou Doumbouya,Unknown,2019-11-25,2019-12-01,6,Other/Unspecified
Sekou Doumbouya,Unknown,2019-12-06,2019-12-20,14,Other/Unspecified
Sekou Doumbouya,Illness,2019-12-26,2019-12-30,4,General Illness
Sekou Doumbouya,Concussion,2021-02-12,2021-02-19,7,Head
Sekou Doumbouya,Migraine Headache,2021-03-31,2021-04-01,1,Head
Sekou Doumbouya,Concussion,2021-04-18,2021-04-20,2,Head
Sekou Doumbouya,Unknown,2021-10-22,2021-11-04,13,Other/Unspecified
Sekou Doumbouya,Sore Right Foot,2021-11-15,2021-11-16,1,Foot/Toe
Semaj Christon,Unknown,2017-01-11,2017-01-29,18,Other/Unspecified
Semaj Christon,Concussion,2016-11-20,2016-11-22,2,Head
Semi Ojeleye,Strained Left Calf,2021-10-18,2021-10-27,9,Calf/Shin
Semi Ojeleye,Sore Back,2017-12-25,2018-01-03,9,Back/Spine
Semi Ojeleye,Unknown,2021-10-31,2021-11-02,2,Other/Unspecified
Semi Ojeleye,Right Calf Injury,2021-11-20,2021-12-18,28,Calf/Shin
Semi Ojeleye,Left Side Injury,2021-03-25,2021-04-05,11,General Injury
Serge Ibaka,Illness,2020-02-10,2020-02-12,2,General Illness
Serge Ibaka,Illness,2022-05-09,2022-05-10,1,General Illness
Serge Ibaka,Illness,2022-03-26,2022-03-28,2,General Illness
Serge Ibaka,Tightness In Lower Back,2021-03-15,2021-05-14,60,Back/Spine
Serge Ibaka,Illness,2021-01-17,2021-01-19,2,General Illness
Serge Ibaka,Bruised Right Knee,2020-08-10,2020-08-17,7,Knee
Serge Ibaka,Sore Right Knee,2020-02-28,2020-03-05,6,Knee
Serge Ibaka,Sprained Right Ankle,2019-11-09,2019-12-01,22,Ankle
Serge Ibaka,Unknown For Rest,2018-04-09,2018-04-11,2,Other/Unspecified
Serge Ibaka,Illness,2022-04-10,2022-04-16,6,General Illness
Serge Ibaka,Unknown For Rest,2016-03-18,2016-03-19,1,Other/Unspecified
Serge Ibaka,Left Calf Injury,2014-05-19,2014-05-25,6,Calf/Shin
Serge Ibaka,Illness,2022-11-27,2022-12-07,10,General Illness
Serge Ibaka,Sore Left Knee,2017-12-17,2017-12-20,3,Knee
Serge Ibaka,Swelling In Left Knee,2017-11-17,2017-11-19,2,Knee
Serge Ibaka,Unknown,2016-03-29,2016-03-31,2,Other/Unspecified
Sergey Karasev,Unknown,2014-02-01,2014-02-12,11,Other/Unspecified
Sergey Karasev,Unknown,2014-02-18,2014-02-23,5,Other/Unspecified
Sergey Karasev,Unknown,2014-03-08,2014-03-18,10,Other/Unspecified
Sergey Karasev,Unknown,2014-12-05,2014-12-08,3,Other/Unspecified
Sergey Karasev,Unknown,2014-11-09,2014-11-22,13,Other/Unspecified
Sergey Karasev,Unknown,2016-03-22,2016-03-24,2,Other/Unspecified
Seth Curry,Illness,2022-12-26,2022-12-28,2,General Illness
Seth Curry,Left Ankle Injury,2022-11-13,2022-11-15,2,Ankle
Seth Curry,Left Ankle Injury,2022-11-23,2022-11-23,0,Ankle
Seth Curry,Sore Right Knee,2023-01-26,2023-01-28,2,Knee
Seth Curry,Sprained Left Ankle,2020-03-08,2020-07-31,145,Ankle
Seth Curry,Tightness In Lower Back,2020-03-02,2020-03-04,2,Back/Spine
Seth Curry,Left Adductor Injury,2023-02-06,2023-02-15,9,General Injury
Seth Curry,Sprained Left Ankle,2022-10-19,2022-10-29,10,Ankle
Seth Curry,Unknown,2022-10-31,2022-11-05,5,Other/Unspecified
Seth Curry,Right Leg Injury,2020-08-11,2020-08-13,2,General Injury
Seth Curry,Conditioning,2021-01-20,2021-01-22,2,Medical/Conditioning
Seth Curry,Sore Left Ankle,2021-02-23,2021-02-25,2,Ankle
Seth Curry,Left Knee Injury,2020-02-03,2020-02-07,4,Knee
Seth Curry,Illness,2019-11-20,2019-11-24,4,General Illness
Seth Curry,Right Leg Injury,2020-08-04,2020-08-08,4,General Injury
Seth Curry,Left Shoulder Injury,2017-03-27,2017-03-29,2,Shoulder
Seth Curry,Sprained Right Ankle,2015-11-09,2015-11-13,4,Ankle
Seth Curry,Sprained Left Ankle,2021-03-19,2021-03-25,6,Ankle
Seth Curry,Left Hip Flexor Injury,2021-05-08,2021-05-10,2,Hip/Groin
Seth Curry,Hip Injury,2021-05-16,2021-05-23,7,Hip/Groin
Seth Curry,Sore Left Ankle,2022-01-10,2022-01-12,2,Ankle
Seth Curry,Sore Left Ankle,2022-01-21,2022-01-29,8,Ankle
Seth Curry,Right Knee Injury,2018-11-16,2018-11-23,7,Knee
Shabazz Muhammad,Sprained Right Ankle,2018-04-11,2018-04-15,4,Ankle
Shabazz Muhammad,Illness,2017-01-06,2017-01-07,1,General Illness
Shabazz Muhammad,Unknown,2015-01-21,2015-02-09,19,Other/Unspecified
Shabazz Muhammad,Sore Right Knee,2016-11-13,2016-11-19,6,Knee
Shabazz Muhammad,Unknown,2014-01-25,2014-01-27,2,Other/Unspecified
Shabazz Napier,Unknown,2014-12-14,2014-12-16,2,Other/Unspecified
Shabazz Napier,Unknown,2016-04-06,2016-04-08,2,Other/Unspecified
Shabazz Napier,Sore Left Big Toe,2018-02-04,2018-02-05,1,Foot/Toe
Shabazz Napier,Strained Right Hamstring,2018-10-17,2018-10-24,7,Thigh
Shabazz Napier,Right Hamstring Injury,2019-03-16,2019-03-17,1,Thigh
Shabazz Napier,Illness,2019-03-19,2019-03-22,3,General Illness
Shabazz Napier,Strained Right Hamstring,2019-11-18,2019-11-20,2,Thigh
Shabazz Napier,Unknown,2019-11-25,2019-11-27,2,Other/Unspecified
Shabazz Napier,Illness,2019-12-23,2019-12-26,3,General Illness
Shabazz Napier,Unknown,2016-02-21,2016-02-28,7,Other/Unspecified
Shabazz Napier,Unknown,2016-03-31,2016-04-03,3,Other/Unspecified
Shai Gilgeous-Alexander,Strained Abdominal,2023-03-12,2023-03-14,2,Abdomen/Core
Shai Gilgeous-Alexander,Right Calf Injury,2020-08-10,2020-08-12,2,Calf/Shin
Shai Gilgeous-Alexander,Sprained Left Ankle,2023-03-28,2023-03-31,3,Ankle
Shai Gilgeous-Alexander,Bruised Right Hip,2020-03-08,2020-03-11,3,Hip/Groin
Shai Gilgeous-Alexander,Sore Right Ankle,2023-02-24,2023-02-28,4,Ankle
Shai Gilgeous-Alexander,Sore Right Ankle,2022-03-20,2022-03-21,1,Ankle
Shai Gilgeous-Alexander,Bruised Left Hip,2022-11-30,2022-12-03,3,Hip/Groin
Shai Gilgeous-Alexander,Sore Right Ankle,2021-12-29,2021-12-31,2,Ankle
Shai Gilgeous-Alexander,Concussion,2021-12-02,2021-12-06,4,Head
Shai Gilgeous-Alexander,Sprained Right Ankle,2021-11-22,2021-11-26,4,Ankle
Shai Gilgeous-Alexander,Bruised Left Quadricep,2021-03-12,2021-03-14,2,Soft Tissue
Shai Gilgeous-Alexander,Sprained Right Ankle,2022-01-29,2022-02-23,25,Ankle
Shake Milton,Unknown,2019-01-29,2019-02-02,4,Other/Unspecified
Shake Milton,Sprained Right Ankle,2021-10-19,2021-10-28,9,Ankle
Shake Milton,Left Knee Injury,2019-10-30,2019-11-12,13,Knee
Shake Milton,Unknown,2019-01-15,2019-01-26,11,Other/Unspecified
Shake Milton,Unknown,2018-11-28,2018-11-30,2,Other/Unspecified
Shake Milton,Unknown,2018-11-14,2018-11-21,7,Other/Unspecified
Shake Milton,Unknown,2018-10-23,2018-11-12,20,Other/Unspecified
Shake Milton,Unknown,2018-12-05,2019-01-05,31,Other/Unspecified
Shake Milton,Sprained Left Ankle,2021-02-11,2021-02-21,10,Ankle
Shake Milton,Back Injury,2022-01-04,2022-02-11,38,Back/Spine
Shane Battier,Sore Quadriceps,2014-01-04,2014-01-15,11,Thigh
Shane Larkin,Sprained Right Ankle,2014-01-13,2014-01-15,2,Ankle
Shane Larkin,Sore Right Knee,2018-02-06,2018-02-24,18,Knee
Shane Larkin,Illness,2018-03-31,2018-04-06,6,General Illness
Shane Larkin,Sore Left Knee,2017-12-21,2017-12-23,2,Knee
Shaun Livingston,Bruised Left Knee,2018-10-21,2018-10-24,3,Knee
Shaun Livingston,Unknown,2015-03-24,2015-03-27,3,Other/Unspecified
Shaun Livingston,Sore Left Knee,2019-04-10,2019-04-12,2,Knee
Shaun Livingston,Unknown For Rest,2016-12-08,2016-12-10,2,Other/Unspecified
Shaun Livingston,Sore Right Foot,2018-10-28,2018-11-12,15,Foot/Toe
Shaun Livingston,Strained Back,2017-02-02,2017-02-04,2,Back/Spine
Shaun Livingston,Bruised Pelvis,2018-12-14,2018-12-17,3,Hip/Groin
Shaun Livingston,Sore Left Knee,2019-01-08,2019-01-11,3,Knee
Shaun Livingston,Unknown For Rest,2017-01-22,2017-01-23,1,Other/Unspecified
Shaun Livingston,Unknown For Rest,2018-03-02,2018-03-06,4,Other/Unspecified
Shaun Livingston,Sore Right Foot / Knee,2018-04-07,2018-04-08,1,Knee
Shaun Livingston,Sore Right Knee,2017-12-18,2017-12-22,4,Knee
Shaun Livingston,Unknown,2019-02-13,2019-02-21,8,Other/Unspecified
Shaun Livingston,Unknown,2017-11-04,2017-11-06,2,Other/Unspecified
Shaun Livingston,Sore Right Knee,2017-12-23,2017-12-25,2,Knee
Shaun Livingston,Hip Injury,2015-11-17,2015-11-20,3,Hip/Groin
Shavlik Randolph,Waived,2015-03-04,2015-03-06,2,Other/Unspecified
Shavlik Randolph,Strained Hamstring,2015-02-01,2015-02-20,19,Thigh
Shawn Marion,Strained Left Hip,2015-02-24,2015-03-16,20,Hip/Groin
Shawn Marion,Bruised Right Shoulder,2014-01-31,2014-02-05,5,Shoulder
Shawn Marion,Bruised Right Shoulder,2014-01-08,2014-01-13,5,Shoulder
Shayne Whittington,Unknown,2015-02-20,2015-03-04,12,Other/Unspecified
Shayne Whittington,Unknown,2015-01-29,2015-01-31,2,Other/Unspecified
Shayne Whittington,Unknown,2015-01-23,2015-01-25,2,Other/Unspecified
Shayne Whittington,Unknown,2015-03-06,2015-03-10,4,Other/Unspecified
Shayne Whittington,Unknown,2015-03-16,2015-03-23,7,Other/Unspecified
Shayne Whittington,Unknown,2016-04-08,2016-04-12,4,Other/Unspecified
Shayne Whittington,Unknown,2016-03-19,2016-04-06,18,Other/Unspecified
Shayne Whittington,Unknown,2016-01-02,2016-01-26,24,Other/Unspecified
Shayne Whittington,Unknown,2015-11-03,2015-12-31,58,Other/Unspecified
Sheldon McClellan / Sheldon Mac,Unknown,2017-03-15,2017-03-17,2,Other/Unspecified
Sheldon McClellan / Sheldon Mac,Unknown,2017-03-11,2017-03-13,2,Other/Unspecified
Sheldon McClellan / Sheldon Mac,Unknown,2017-04-08,2017-04-12,4,Other/Unspecified
Sheldon McClellan / Sheldon Mac,Unknown,2017-03-24,2017-03-25,1,Other/Unspecified
Sheldon McClellan / Sheldon Mac,Unknown,2017-03-29,2017-03-31,2,Other/Unspecified
Sheldon McClellan / Sheldon Mac,Unknown  Surgery To Repair Torn Left Achilles Tendon,2017-10-18,2018-02-08,113,Ankle
